link_id,from_node_id,to_node_id,time_period,volume,volume_per_lane,occ,density,speed
105,6,7,2215_2220,174,58,0.0157,3.31584,67.1
105,6,7,2220_2225,195,65,0.0196,4.13952,68.4
105,6,7,2225_2230,210,70,0.0192,4.05504,69.1
105,6,7,2230_2235,195,65,0.0173,3.65376,68.6
105,6,7,2235_2240,198,66,0.0163,3.44256,68.9
105,6,7,2240_2245,207,69,0.0184,3.88608,68.6
105,6,7,2245_2250,159,53,0.0152,3.21024,67.8
105,6,7,2250_2255,132,44,0.0143,3.02016,67
105,6,7,2255_2300,138,46,0.012,2.5344,66.9
105,6,7,2300_2305,87,29,0.0074,1.56288,68.8
105,6,7,2305_2310,111,37,0.0093,1.96416,69.3
105,6,7,2310_2315,132,44,0.0106,2.23872,69.1
105,6,7,2315_2320,105,35,0.0103,2.17536,68
105,6,7,2320_2325,129,43,0.0109,2.30208,68.4
105,6,7,2325_2330,93,31,0.0083,1.75296,69.8
105,6,7,2330_2335,84,28,0.0068,1.43616,68.2
105,6,7,2335_2340,90,30,0.0086,1.81632,68.2
105,6,7,2340_2345,69,23,0.0075,1.584,65.8
105,6,7,2345_2350,75,25,0.0065,1.3728,67.7
105,6,7,2350_2355,78,26,0.008,1.6896,66.4
105,6,7,2355_2400,69,23,0.0073,1.54176,66.2
104,5,6,0000_0005,141,47,0.0112,2.36544,70.1
104,5,6,0005_0010,132,44,0.0117,2.47104,69.7
104,5,6,0010_0015,153,51,0.0117,2.47104,70.9
104,5,6,0015_0020,171,57,0.0161,3.40032,70.1
104,5,6,0020_0025,141,47,0.0114,2.40768,69.3
104,5,6,0025_0030,111,37,0.0088,1.85856,70.5
104,5,6,0030_0035,102,34,0.0079,1.66848,71.5
104,5,6,0035_0040,75,25,0.0054,1.14048,70.8
104,5,6,0040_0045,117,39,0.01,2.112,71.8
104,5,6,0045_0050,78,26,0.0065,1.3728,69.3
104,5,6,0050_0055,69,23,0.0063,1.33056,70.8
104,5,6,0055_0100,99,33,0.009,1.9008,71.3
104,5,6,0100_0105,84,28,0.0069,1.45728,70.2
104,5,6,0105_0110,69,23,0.0051,1.07712,69.3
104,5,6,0110_0115,63,21,0.0053,1.11936,69.8
104,5,6,0115_0120,87,29,0.009,1.9008,68.9
104,5,6,0120_0125,69,23,0.0064,1.35168,68.5
104,5,6,0125_0130,51,17,0.0043,0.90816,67.6
104,5,6,0130_0135,45,15,0.0041,0.86592,68.1
104,5,6,0135_0140,48,16,0.0035,0.7392,71
104,5,6,0140_0145,57,19,0.0061,1.28832,67.9
104,5,6,0145_0150,45,15,0.0036,0.76032,67.4
104,5,6,0150_0155,15,5,0.0013,0.27456,69.5
104,5,6,0155_0200,33,11,0.0025,0.528,69.1
104,5,6,0200_0205,36,12,0.0038,0.80256,67
104,5,6,0205_0210,42,14,0.0039,0.82368,64.6
104,5,6,0210_0215,60,20,0.0048,1.01376,69.5
104,5,6,0215_0220,42,14,0.0035,0.7392,68.5
104,5,6,0220_0225,42,14,0.0039,0.82368,68
104,5,6,0225_0230,33,11,0.004,0.8448,65.3
104,5,6,0230_0235,42,14,0.0036,0.76032,68.6
104,5,6,0235_0240,36,12,0.0038,0.80256,65.6
104,5,6,0240_0245,27,9,0.0025,0.528,62.9
104,5,6,0245_0250,30,10,0.0028,0.59136,65.6
104,5,6,0250_0255,33,11,0.004,0.8448,62.3
104,5,6,0255_0300,48,16,0.0047,0.99264,64.5
104,5,6,0300_0305,24,8,0.0027,0.57024,62.7
104,5,6,0305_0310,18,6,0.0021,0.44352,66.1
104,5,6,0310_0315,12,4,0.0011,0.23232,63.4
104,5,6,0315_0320,33,11,0.0034,0.71808,67.3
104,5,6,0320_0325,24,8,0.0023,0.48576,65.2
104,5,6,0325_0330,33,11,0.0034,0.71808,60.2
104,5,6,0330_0335,18,6,0.0026,0.54912,65.1
104,5,6,0335_0340,0,0,0,0,68.1
104,5,6,0340_0345,0,0,0,0,68.1
104,5,6,0345_0350,0,0,0,0,68.1
104,5,6,0350_0355,0,0,0,0,68.1
104,5,6,0355_0400,0,0,0,0,68.1
104,5,6,0400_0405,0,0,0,0,68.1
104,5,6,0405_0410,0,0,0,0,68.1
104,5,6,0410_0415,0,0,0,0,68.1
104,5,6,0415_0420,15,5,0.0013,0.27456,63.6
104,5,6,0420_0425,66,22,0.0068,1.43616,62.5
104,5,6,0425_0430,54,18,0.0076,1.60512,62.8
104,5,6,0430_0435,66,22,0.008,1.6896,60.5
104,5,6,0435_0440,60,20,0.0076,1.60512,63.2
104,5,6,0440_0445,78,26,0.008,1.6896,59.5
104,5,6,0445_0450,69,23,0.0071,1.49952,61
104,5,6,0450_0455,78,26,0.0097,2.04864,58.5
104,5,6,0455_0500,90,30,0.0091,1.92192,59.5
104,5,6,0500_0505,102,34,0.0116,2.44992,58.2
104,5,6,0505_0510,99,33,0.0107,2.25984,60.5
104,5,6,0510_0515,93,31,0.0099,2.09088,58.1
104,5,6,0515_0520,123,41,0.0145,3.0624,57.3
104,5,6,0520_0525,141,47,0.0137,2.89344,58.1
104,5,6,0525_0530,156,52,0.0135,2.8512,58.5
104,5,6,0530_0535,198,66,0.0191,4.03392,58.3
104,5,6,0535_0540,189,63,0.0176,3.71712,58.8
104,5,6,0540_0545,243,81,0.0219,4.62528,59.1
104,5,6,0545_0550,207,69,0.0191,4.03392,59.1
104,5,6,0550_0555,222,74,0.021,4.4352,57.4
104,5,6,0555_0600,219,73,0.02,4.224,59.1
104,5,6,0600_0605,261,87,0.0277,5.85024,57.6
104,5,6,0605_0610,225,75,0.0189,3.99168,59
104,5,6,0610_0615,279,93,0.0264,5.57568,58.9
104,5,6,0615_0620,276,92,0.0251,5.30112,59
104,5,6,0620_0625,312,104,0.0284,5.99808,58.6
104,5,6,0625_0630,291,97,0.0262,5.53344,58.9
104,5,6,0630_0635,351,117,0.0327,6.90624,59.1
104,5,6,0635_0640,378,126,0.0363,7.66656,58.8
104,5,6,0640_0645,378,126,0.0368,7.77216,57.6
104,5,6,0645_0650,435,145,0.0377,7.96224,58.7
104,5,6,0650_0655,411,137,0.0381,8.04672,59.1
104,5,6,0655_0700,516,172,0.0494,10.43328,58.2
104,5,6,0700_0705,357,119,0.0353,7.45536,57.5
104,5,6,0705_0710,393,131,0.034,7.1808,59.4
104,5,6,0710_0715,444,148,0.0407,8.59584,58.9
104,5,6,0715_0720,588,196,0.0556,11.74272,58.6
104,5,6,0720_0725,534,178,0.053,11.1936,57.2
104,5,6,0725_0730,585,195,0.0533,11.25696,57.8
104,5,6,0730_0735,528,176,0.0487,10.28544,58.2
104,5,6,0735_0740,570,190,0.0526,11.10912,58.5
104,5,6,0740_0745,639,213,0.0599,12.65088,58.1
104,5,6,0745_0750,639,213,0.0615,12.9888,57.6
104,5,6,0750_0755,594,198,0.0538,11.36256,58.2
104,5,6,0755_0800,624,208,0.0567,11.97504,58.8
104,5,6,0800_0805,594,198,0.0603,12.73536,56.9
104,5,6,0805_0810,639,213,0.0643,13.58016,56.2
104,5,6,0810_0815,630,210,0.0639,13.49568,55.4
104,5,6,0815_0820,582,194,0.0553,11.67936,56.4
104,5,6,0820_0825,582,194,0.0554,11.70048,56.7
104,5,6,0825_0830,612,204,0.06,12.672,56.6
104,5,6,0830_0835,579,193,0.0531,11.21472,57.8
104,5,6,0835_0840,585,195,0.0553,11.67936,58.1
104,5,6,0840_0845,669,223,0.0659,13.91808,57.4
104,5,6,0845_0850,552,184,0.056,11.8272,56.5
104,5,6,0850_0855,642,214,0.0616,13.00992,57
104,5,6,0855_0900,525,175,0.0557,11.76384,55.5
104,5,6,0900_0905,654,218,0.066,13.9392,55.5
104,5,6,0905_0910,555,185,0.0556,11.74272,55.7
104,5,6,0910_0915,546,182,0.0569,12.01728,55.4
104,5,6,0915_0920,525,175,0.0517,10.91904,55.6
104,5,6,0920_0925,537,179,0.0544,11.48928,56.3
104,5,6,0925_0930,597,199,0.0621,13.11552,55.8
104,5,6,0930_0935,528,176,0.0554,11.70048,55.5
104,5,6,0935_0940,540,180,0.0544,11.48928,55.9
104,5,6,0940_0945,519,173,0.0554,11.70048,55.7
104,5,6,0945_0950,549,183,0.0548,11.57376,56.8
104,5,6,0950_0955,519,173,0.0511,10.79232,57.7
104,5,6,0955_1000,528,176,0.0529,11.17248,57.6
104,5,6,1000_1005,498,166,0.0486,10.26432,58.1
104,5,6,1005_1010,540,180,0.0537,11.34144,59.2
104,5,6,1010_1015,459,153,0.0461,9.73632,58.9
104,5,6,1015_1020,477,159,0.0481,10.15872,59
104,5,6,1020_1025,477,159,0.0433,9.14496,60.1
104,5,6,1025_1030,594,198,0.0571,12.05952,60.5
104,5,6,1030_1035,465,155,0.0429,9.06048,61.4
104,5,6,1035_1040,591,197,0.0608,12.84096,60.4
104,5,6,1040_1045,474,158,0.0445,9.3984,60.5
104,5,6,1045_1050,513,171,0.0508,10.72896,60.8
104,5,6,1050_1055,525,175,0.0485,10.2432,61.6
104,5,6,1055_1100,546,182,0.0544,11.48928,60.8
104,5,6,1100_1105,522,174,0.0501,10.58112,61
104,5,6,1105_1110,510,170,0.0487,10.28544,61.3
104,5,6,1110_1115,513,171,0.0507,10.70784,60.8
104,5,6,1115_1120,498,166,0.0457,9.65184,61.6
104,5,6,1120_1125,534,178,0.0527,11.13024,61.3
104,5,6,1125_1130,546,182,0.0532,11.23584,60.9
104,5,6,1130_1135,546,182,0.0523,11.04576,61.1
104,5,6,1135_1140,516,172,0.0497,10.49664,60.8
104,5,6,1140_1145,510,170,0.0501,10.58112,60.5
104,5,6,1145_1150,585,195,0.0554,11.70048,61.2
104,5,6,1150_1155,549,183,0.0546,11.53152,60.8
104,5,6,1155_1200,501,167,0.051,10.7712,60.1
104,5,6,1200_1205,480,160,0.0456,9.63072,60.9
104,5,6,1205_1210,486,162,0.0457,9.65184,61.6
104,5,6,1210_1215,561,187,0.0549,11.59488,60.9
104,5,6,1215_1220,549,183,0.0519,10.96128,60.9
104,5,6,1220_1225,507,169,0.0469,9.90528,62
104,5,6,1225_1230,537,179,0.0495,10.4544,62.5
104,5,6,1230_1235,603,201,0.0549,11.59488,63
104,5,6,1235_1240,486,162,0.0436,9.20832,63.5
104,5,6,1240_1245,639,213,0.0614,12.96768,62.8
104,5,6,1245_1250,597,199,0.0575,12.144,62.1
104,5,6,1250_1255,603,201,0.0593,12.52416,61.3
104,5,6,1255_1300,570,190,0.0571,12.05952,60.4
104,5,6,1300_1305,621,207,0.0613,12.94656,60
104,5,6,1305_1310,663,221,0.0685,14.4672,58.9
104,5,6,1310_1315,618,206,0.0589,12.43968,59.8
104,5,6,1315_1320,621,207,0.0604,12.75648,60.1
104,5,6,1320_1325,651,217,0.0593,12.52416,61.8
104,5,6,1325_1330,591,197,0.0553,11.67936,62.1
104,5,6,1330_1335,642,214,0.064,13.5168,61
104,5,6,1335_1340,618,206,0.0587,12.39744,60.9
104,5,6,1340_1345,570,190,0.0517,10.91904,62.4
104,5,6,1345_1350,561,187,0.0534,11.27808,62
104,5,6,1350_1355,603,201,0.056,11.8272,62.8
104,5,6,1355_1400,555,185,0.0508,10.72896,63
104,5,6,1400_1405,696,232,0.068,14.3616,61.8
104,5,6,1405_1410,720,240,0.0656,13.85472,62.2
104,5,6,1410_1415,705,235,0.0671,14.17152,61.9
104,5,6,1415_1420,648,216,0.0613,12.94656,62.1
104,5,6,1420_1425,636,212,0.0573,12.10176,63.2
104,5,6,1425_1430,591,197,0.054,11.4048,63.6
104,5,6,1430_1435,651,217,0.0598,12.62976,63.2
104,5,6,1435_1440,669,223,0.0624,13.17888,62.8
104,5,6,1440_1445,693,231,0.0641,13.53792,62.9
104,5,6,1445_1450,702,234,0.066,13.9392,62.6
104,5,6,1450_1455,753,251,0.0709,14.97408,62.4
104,5,6,1455_1500,735,245,0.0671,14.17152,63.1
104,5,6,1500_1505,708,236,0.0678,14.31936,62.9
104,5,6,1505_1510,627,209,0.058,12.2496,63.4
104,5,6,1510_1515,657,219,0.0715,15.1008,60.2
104,5,6,1515_1520,618,206,0.07,14.784,57.4
104,5,6,1520_1525,645,215,0.0724,15.29088,55.9
104,5,6,1525_1530,660,220,0.0734,15.50208,54.9
104,5,6,1530_1535,669,223,0.0736,15.54432,54.6
104,5,6,1535_1540,666,222,0.0774,16.34688,53.2
104,5,6,1540_1545,720,240,0.0763,16.11456,53.9
104,5,6,1545_1550,663,221,0.0749,15.81888,53.2
104,5,6,1550_1555,747,249,0.093,19.6416,50.9
104,5,6,1555_1600,696,232,0.0813,17.17056,50.7
104,5,6,1600_1605,711,237,0.0795,16.7904,51.4
104,5,6,1605_1610,672,224,0.0751,15.86112,51.8
104,5,6,1610_1615,624,208,0.0734,15.50208,51
104,5,6,1615_1620,657,219,0.0753,15.90336,51
104,5,6,1620_1625,609,203,0.0661,13.96032,52
104,5,6,1625_1630,639,213,0.0731,15.43872,51.9
104,5,6,1630_1635,684,228,0.0959,20.25408,48.3
104,5,6,1635_1640,729,243,0.1055,22.2816,45.6
104,5,6,1640_1645,672,224,0.1053,22.23936,42.9
104,5,6,1645_1650,666,222,0.0955,20.1696,42.2
104,5,6,1650_1655,681,227,0.0849,17.93088,44.1
104,5,6,1655_1700,696,232,0.1071,22.61952,42
104,5,6,1700_1705,624,208,0.1141,24.09792,38.9
104,5,6,1705_1710,675,225,0.1025,21.648,38.9
104,5,6,1710_1715,666,222,0.0836,17.65632,41.7
104,5,6,1715_1720,774,258,0.1077,22.74624,41.9
104,5,6,1720_1725,672,224,0.1101,23.25312,39.9
104,5,6,1725_1730,693,231,0.1144,24.16128,38.4
104,5,6,1730_1735,714,238,0.114,24.0768,38
104,5,6,1735_1740,636,212,0.126,26.6112,35.4
104,5,6,1740_1745,684,228,0.1193,25.19616,35.1
104,5,6,1745_1750,699,233,0.1347,28.44864,33.6
104,5,6,1750_1755,627,209,0.128,27.0336,32.3
104,5,6,1755_1800,630,210,0.1129,23.84448,32.7
104,5,6,1800_1805,681,227,0.1116,23.56992,34.1
104,5,6,1805_1810,621,207,0.1004,21.20448,34.9
104,5,6,1810_1815,681,227,0.0981,20.71872,37
104,5,6,1815_1820,642,214,0.0893,18.86016,38.9
104,5,6,1820_1825,645,215,0.0796,16.81152,42.1
104,5,6,1825_1830,672,224,0.0819,17.29728,44.5
104,5,6,1830_1835,657,219,0.0759,16.03008,47
104,5,6,1835_1840,612,204,0.0624,13.17888,51
104,5,6,1840_1845,615,205,0.0607,12.81984,54.4
104,5,6,1845_1850,573,191,0.0513,10.83456,58.6
104,5,6,1850_1855,612,204,0.0564,11.91168,60.7
104,5,6,1855_1900,564,188,0.052,10.9824,62
104,5,6,1900_1905,540,180,0.0485,10.2432,63.2
104,5,6,1905_1910,546,182,0.0477,10.07424,64.5
104,5,6,1910_1915,540,180,0.0459,9.69408,66.1
104,5,6,1915_1920,588,196,0.0527,11.13024,66.2
104,5,6,1920_1925,576,192,0.0513,10.83456,66.5
104,5,6,1925_1930,498,166,0.0437,9.22944,67
104,5,6,1930_1935,540,180,0.0476,10.05312,67.3
104,5,6,1935_1940,528,176,0.0459,9.69408,67.6
104,5,6,1940_1945,474,158,0.0409,8.63808,68.2
104,5,6,1945_1950,447,149,0.0399,8.42688,67.4
104,5,6,1950_1955,483,161,0.0431,9.10272,67.5
104,5,6,1955_2000,483,161,0.042,8.8704,67.9
104,5,6,2000_2005,462,154,0.0405,8.5536,68.1
104,5,6,2005_2010,396,132,0.0347,7.32864,68.1
104,5,6,2010_2015,450,150,0.0404,8.53248,67.9
104,5,6,2015_2020,483,161,0.0436,9.20832,67.2
104,5,6,2020_2025,432,144,0.0351,7.41312,68.9
104,5,6,2025_2030,432,144,0.0369,7.79328,69.5
104,5,6,2030_2035,402,134,0.0362,7.64544,69.1
104,5,6,2035_2040,339,113,0.0283,5.97696,69.3
104,5,6,2040_2045,378,126,0.0316,6.67392,69.8
104,5,6,2045_2050,372,124,0.0304,6.42048,70.6
104,5,6,2050_2055,366,122,0.0324,6.84288,69.9
104,5,6,2055_2100,390,130,0.0334,7.05408,69.7
104,5,6,2100_2105,375,125,0.032,6.7584,70
104,5,6,2105_2110,351,117,0.0294,6.20928,70.6
104,5,6,2110_2115,339,113,0.0292,6.16704,70.5
104,5,6,2115_2120,423,141,0.0364,7.68768,70.2
104,5,6,2120_2125,384,128,0.0329,6.94848,70.1
104,5,6,2125_2130,330,110,0.027,5.7024,70.5
104,5,6,2130_2135,342,114,0.0289,6.10368,70.9
104,5,6,2135_2140,348,116,0.0295,6.2304,70.7
104,5,6,2140_2145,327,109,0.0276,5.82912,70.8
104,5,6,2145_2150,327,109,0.0274,5.78688,70.9
104,5,6,2150_2155,324,108,0.028,5.9136,70.6
104,5,6,2155_2200,279,93,0.0245,5.1744,70.2
104,5,6,2200_2205,279,93,0.023,4.8576,70.4
104,5,6,2205_2210,288,96,0.0251,5.30112,70.6
104,5,6,2210_2215,306,102,0.0272,5.74464,69.7
104,5,6,2215_2220,285,95,0.0251,5.30112,69.7
104,5,6,2220_2225,267,89,0.0212,4.47744,70.1
104,5,6,2225_2230,288,96,0.0234,4.94208,70.4
104,5,6,2230_2235,270,90,0.0221,4.66752,71
104,5,6,2235_2240,234,78,0.0194,4.09728,71.2
104,5,6,2240_2245,246,82,0.019,4.0128,71.9
104,5,6,2245_2250,231,77,0.0201,4.24512,71.6
104,5,6,2250_2255,234,78,0.0205,4.3296,71.8
104,5,6,2255_2300,246,82,0.0207,4.37184,71.5
104,5,6,2300_2305,186,62,0.0159,3.35808,70
104,5,6,2305_2310,210,70,0.0179,3.78048,71.2
104,5,6,2310_2315,198,66,0.0171,3.61152,70.6
104,5,6,2315_2320,231,77,0.0199,4.20288,70.4
104,5,6,2320_2325,192,64,0.0171,3.61152,69.7
104,5,6,2325_2330,156,52,0.0119,2.51328,71.1
104,5,6,2330_2335,159,53,0.0133,2.80896,70.6
104,5,6,2335_2340,174,58,0.0145,3.0624,70.1
104,5,6,2340_2345,192,64,0.017,3.5904,68.9
104,5,6,2345_2350,186,62,0.0156,3.29472,70.1
104,5,6,2350_2355,156,52,0.0142,2.99904,68.8
104,5,6,2355_2400,168,56,0.0152,3.21024,68.2
103,4,5,0000_0005,141,47,0.0133,2.80896,70.3
103,4,5,0005_0010,129,43,0.0127,2.68224,69.5
103,4,5,0010_0015,153,51,0.0159,3.35808,68.8
103,4,5,0015_0020,168,56,0.0183,3.86496,67.4
103,4,5,0020_0025,138,46,0.0132,2.78784,66.3
103,4,5,0025_0030,111,37,0.0097,2.04864,66.7
103,4,5,0030_0035,102,34,0.0091,1.92192,68.1
103,4,5,0035_0040,75,25,0.0067,1.41504,66.3
103,4,5,0040_0045,114,38,0.0113,2.38656,67
103,4,5,0045_0050,90,30,0.0091,1.92192,65.4
103,4,5,0050_0055,81,27,0.0085,1.7952,64.8
103,4,5,0055_0100,87,29,0.0084,1.77408,66.7
103,4,5,0100_0105,87,29,0.0088,1.85856,65.9
103,4,5,0105_0110,75,25,0.0069,1.45728,64.6
103,4,5,0110_0115,57,19,0.0063,1.33056,64
103,4,5,0115_0120,87,29,0.0099,2.09088,64.4
103,4,5,0120_0125,63,21,0.0069,1.45728,64.2
103,4,5,0125_0130,45,15,0.0053,1.11936,61.5
103,4,5,0130_0135,57,19,0.0052,1.09824,63.6
103,4,5,0135_0140,57,19,0.0052,1.09824,64.3
103,4,5,0140_0145,36,12,0.0059,1.24608,63.8
103,4,5,0145_0150,30,10,0.0028,0.59136,64
103,4,5,0150_0155,24,8,0.0022,0.46464,66.7
103,4,5,0155_0200,33,11,0.0026,0.54912,64.7
103,4,5,0200_0205,33,11,0.004,0.8448,62.5
103,4,5,0205_0210,48,16,0.004,0.8448,62.4
103,4,5,0210_0215,57,19,0.0068,1.43616,65.1
103,4,5,0215_0220,45,15,0.0033,0.69696,67.1
103,4,5,0220_0225,33,11,0.0047,0.99264,63.1
103,4,5,0225_0230,36,12,0.0033,0.69696,64.7
103,4,5,0230_0235,33,11,0.0037,0.78144,62.9
103,4,5,0235_0240,45,15,0.0054,1.14048,65.3
103,4,5,0240_0245,21,7,0.0028,0.59136,61.2
103,4,5,0245_0250,30,10,0.0026,0.54912,63.7
103,4,5,0250_0255,36,12,0.0046,0.97152,59.9
103,4,5,0255_0300,42,14,0.0044,0.92928,62
103,4,5,0300_0305,24,8,0.003,0.6336,61.5
103,4,5,0305_0310,15,5,0.0023,0.48576,62
103,4,5,0310_0315,12,4,0.0019,0.40128,58
103,4,5,0315_0320,30,10,0.0033,0.69696,68.4
103,4,5,0320_0325,24,8,0.0028,0.59136,64.7
103,4,5,0325_0330,30,10,0.0041,0.86592,59
103,4,5,0330_0335,24,8,0.0044,0.92928,61.3
103,4,5,0335_0340,0,0,0,0,66.4
103,4,5,0340_0345,0,0,0,0,66.4
103,4,5,0345_0350,0,0,0,0,66.4
103,4,5,0350_0355,0,0,0,0,66.4
103,4,5,0355_0400,0,0,0,0,66.4
103,4,5,0400_0405,0,0,0,0,66.4
103,4,5,0405_0410,0,0,0,0,66.4
103,4,5,0410_0415,0,0,0,0,66.4
103,4,5,0415_0420,6,2,0.0006,0.12672,53.6
103,4,5,0420_0425,69,23,0.0079,1.66848,60.4
103,4,5,0425_0430,66,22,0.0082,1.73184,60.2
103,4,5,0430_0435,63,21,0.009,1.9008,58.3
103,4,5,0435_0440,63,21,0.0079,1.66848,60.3
103,4,5,0440_0445,81,27,0.0094,1.98528,57.9
103,4,5,0445_0450,60,20,0.0066,1.39392,58.7
103,4,5,0450_0455,42,14,0.0063,1.33056,57.1
103,4,5,0455_0500,99,33,0.0111,2.34432,58.6
103,4,5,0500_0505,93,31,0.0124,2.61888,58.4
103,4,5,0505_0510,102,34,0.0127,2.68224,59.8
103,4,5,0510_0515,102,34,0.0131,2.76672,55.7
103,4,5,0515_0520,114,38,0.015,3.168,56
103,4,5,0520_0525,150,50,0.0171,3.61152,56.2
103,4,5,0525_0530,156,52,0.0163,3.44256,55.7
103,4,5,0530_0535,207,69,0.0228,4.81536,56.7
103,4,5,0535_0540,180,60,0.0201,4.24512,56.7
103,4,5,0540_0545,240,80,0.0257,5.42784,55.7
103,4,5,0545_0550,201,67,0.024,5.0688,54.9
103,4,5,0550_0555,216,72,0.0224,4.73088,54.7
103,4,5,0555_0600,213,71,0.0233,4.92096,55.3
103,4,5,0600_0605,282,94,0.0317,6.69504,55
103,4,5,0605_0610,222,74,0.0221,4.66752,55.9
103,4,5,0610_0615,270,90,0.0305,6.4416,56
103,4,5,0615_0620,276,92,0.0306,6.46272,55.6
103,4,5,0620_0625,300,100,0.0319,6.73728,55.5
103,4,5,0625_0630,282,94,0.0299,6.31488,56
103,4,5,0630_0635,336,112,0.038,8.0256,55.7
103,4,5,0635_0640,369,123,0.0412,8.70144,55.6
103,4,5,0640_0645,390,130,0.0429,9.06048,55.5
103,4,5,0645_0650,438,146,0.0447,9.44064,56.6
103,4,5,0650_0655,411,137,0.0455,9.6096,56.6
103,4,5,0655_0700,495,165,0.0534,11.27808,56.4
103,4,5,0700_0705,357,119,0.0409,8.63808,56.4
103,4,5,0705_0710,369,123,0.0366,7.72992,57.8
103,4,5,0710_0715,444,148,0.0477,10.07424,57.2
103,4,5,0715_0720,594,198,0.0659,13.91808,57
103,4,5,0720_0725,519,173,0.0576,12.16512,56.3
103,4,5,0725_0730,585,195,0.061,12.8832,56.9
103,4,5,0730_0735,504,168,0.0549,11.59488,56.5
103,4,5,0735_0740,558,186,0.0601,12.69312,56.6
103,4,5,0740_0745,651,217,0.0719,15.18528,56.2
103,4,5,0745_0750,615,205,0.0675,14.256,56.1
103,4,5,0750_0755,618,206,0.0658,13.89696,56.3
103,4,5,0755_0800,609,203,0.0652,13.77024,56.7
103,4,5,0800_0805,591,197,0.0691,14.59392,55.5
103,4,5,0805_0810,654,218,0.0771,16.28352,54.2
103,4,5,0810_0815,621,207,0.0709,14.97408,53.8
103,4,5,0815_0820,543,181,0.0593,12.52416,54.9
103,4,5,0820_0825,588,196,0.0653,13.79136,54.8
103,4,5,0825_0830,597,199,0.0679,14.34048,55
103,4,5,0830_0835,546,182,0.0597,12.60864,55.1
103,4,5,0835_0840,288,96,0.0313,6.61056,55.7
103,4,5,0840_0845,663,221,0.0732,15.45984,55.6
103,4,5,0845_0850,570,190,0.0649,13.70688,55.2
103,4,5,0850_0855,609,203,0.068,14.3616,55
103,4,5,0855_0900,555,185,0.0663,14.00256,54
103,4,5,0900_0905,639,213,0.076,16.0512,53.3
103,4,5,0905_0910,528,176,0.0628,13.26336,52.6
103,4,5,0910_0915,552,184,0.0684,14.44608,52.2
103,4,5,0915_0920,510,170,0.0573,12.10176,52.7
103,4,5,0920_0925,519,173,0.0625,13.2,52.6
103,4,5,0925_0930,585,195,0.0712,15.03744,51.9
103,4,5,0930_0935,183,61,0.022,4.6464,51
103,4,5,0935_0940,549,183,0.0629,13.28448,52.9
103,4,5,0940_0945,519,173,0.0631,13.32672,52.2
103,4,5,0945_0950,537,179,0.0624,13.17888,52.7
103,4,5,0950_0955,522,174,0.0569,12.01728,53.7
103,4,5,0955_1000,513,171,0.0612,12.92544,52.9
103,4,5,1000_1005,492,164,0.055,11.616,53.8
103,4,5,1005_1010,516,172,0.0606,12.79872,54.2
103,4,5,1010_1015,459,153,0.0565,11.9328,52.9
103,4,5,1015_1020,474,158,0.0541,11.42592,53.6
103,4,5,1020_1025,465,155,0.05,10.56,54.1
103,4,5,1025_1030,366,122,0.0417,8.80704,54.8
103,4,5,1030_1035,399,133,0.0428,9.03936,55.1
103,4,5,1035_1040,606,202,0.0711,15.01632,54.9
103,4,5,1040_1045,456,152,0.0495,10.4544,54.8
103,4,5,1045_1050,504,168,0.0582,12.29184,55.3
103,4,5,1050_1055,528,176,0.0588,12.41856,55.4
103,4,5,1055_1100,537,179,0.0624,13.17888,54.3
103,4,5,1100_1105,510,170,0.0572,12.08064,55
103,4,5,1105_1110,513,171,0.0544,11.48928,56
103,4,5,1110_1115,522,174,0.0582,12.29184,55.9
103,4,5,1115_1120,525,175,0.0559,11.80608,56.5
103,4,5,1120_1125,522,174,0.06,12.672,55.9
103,4,5,1125_1130,534,178,0.0593,12.52416,55.5
103,4,5,1130_1135,534,178,0.0597,12.60864,55.4
103,4,5,1135_1140,546,182,0.0592,12.50304,56.4
103,4,5,1140_1145,525,175,0.0603,12.73536,54.9
103,4,5,1145_1150,573,191,0.064,13.5168,55.4
103,4,5,1150_1155,543,181,0.0627,13.24224,55.5
103,4,5,1155_1200,495,165,0.0596,12.58752,53.8
103,4,5,1200_1205,480,160,0.0531,11.21472,54.5
103,4,5,1205_1210,495,165,0.0532,11.23584,55.8
103,4,5,1210_1215,567,189,0.0651,13.74912,55.4
103,4,5,1215_1220,528,176,0.058,12.2496,55.3
103,4,5,1220_1225,510,170,0.0541,11.42592,55.8
103,4,5,1225_1230,537,179,0.0577,12.18624,56.8
103,4,5,1230_1235,576,192,0.0623,13.15776,56.4
103,4,5,1235_1240,498,166,0.0514,10.85568,57.5
103,4,5,1240_1245,633,211,0.0723,15.26976,56.6
103,4,5,1245_1250,597,199,0.0694,14.65728,55.4
103,4,5,1250_1255,582,194,0.0665,14.0448,54.7
103,4,5,1255_1300,558,186,0.0648,13.68576,54.8
103,4,5,1300_1305,666,222,0.0742,15.67104,55.1
103,4,5,1305_1310,660,220,0.0774,16.34688,54.1
103,4,5,1310_1315,585,195,0.0641,13.53792,54.9
103,4,5,1315_1320,612,204,0.0689,14.55168,55.1
103,4,5,1320_1325,654,218,0.0725,15.312,55.4
103,4,5,1325_1330,579,193,0.0626,13.22112,55.6
103,4,5,1330_1335,633,211,0.0722,15.24864,55.1
103,4,5,1335_1340,597,199,0.0655,13.8336,55.8
103,4,5,1340_1345,567,189,0.06,12.672,56.4
